epoch	time	lr	train loss	train acc	testloss	test acc
109	1.16e+03	0.001	2.81	30.0	2.5	38.3
110	1.16e+03	0.001	2.8	30.1	2.5	38.6
111	1.16e+03	0.001	2.8	30.3	2.51	38.4
112	1.16e+03	0.001	2.8	30.2	2.5	38.1
113	1.16e+03	0.001	2.79	30.5	2.5	38.5
114	1.16e+03	0.001	2.79	30.4	2.5	38.1
115	1.16e+03	0.001	2.79	30.5	2.51	38.7
116	1.16e+03	0.001	2.78	30.6	2.52	37.9
117	1.16e+03	0.001	2.78	30.5	2.51	37.9
118	1.16e+03	0.001	2.77	30.7	2.52	38.4
119	1.16e+03	0.001	2.77	30.8	2.51	38.4
120	1.16e+03	0.001	2.77	30.7	2.5	38.6
121	1.16e+03	0.001	2.76	31.0	2.52	37.9
122	1.16e+03	0.001	2.76	31.0	2.5	38.6
123	1.16e+03	0.001	2.76	31.0	2.52	38.2
124	1.16e+03	0.001	2.75	31.0	2.51	37.8
125	1.16e+03	0.001	2.75	31.0	2.52	38.1
126	1.16e+03	0.001	2.75	31.1	2.52	38.1
127	1.16e+03	0.001	2.75	31.1	2.52	38.7
128	1.16e+03	0.001	2.74	31.3	2.52	37.9
129	1.16e+03	0.001	2.74	31.3	2.52	38.9
130	1.16e+03	0.001	2.74	31.3	2.52	37.9
131	1.16e+03	0.001	2.74	31.3	2.52	38.3
132	1.16e+03	0.001	2.74	31.4	2.52	37.6
133	1.16e+03	0.001	2.73	31.6	2.54	37.9
134	1.16e+03	0.001	2.73	31.5	2.54	37.6
135	1.16e+03	0.001	2.73	31.5	2.53	38.5
136	1.16e+03	0.001	2.72	31.5	2.54	37.7
137	1.16e+03	0.001	2.72	31.7	2.53	38.5
138	1.16e+03	0.001	2.72	31.7	2.54	38.0
139	1.16e+03	0.001	2.72	31.7	2.55	37.6
140	1.16e+03	0.001	2.72	31.7	2.54	37.8
141	1.16e+03	0.001	2.71	31.7	2.54	38.0
142	1.16e+03	0.001	2.71	31.8	2.54	38.1
143	1.16e+03	0.001	2.71	31.9	2.55	37.7
144	1.16e+03	0.001	2.71	31.9	2.55	37.4
145	1.16e+03	0.001	2.7	31.9	2.55	37.5
146	1.16e+03	0.001	2.7	32.1	2.55	38.8
147	1.16e+03	0.001	2.7	32.1	2.55	38.0
148	1.16e+03	0.001	2.7	32.1	2.56	37.5
149	1.16e+03	0.001	2.69	32.1	2.57	37.8
