epoch	time	lr	train loss	train acc	testloss	test acc
0	41.9	0.01	0.808	0.0	0.537	81.4
1	33.5	0.01	0.637	0.0	0.5	83.9
2	34.9	0.01	0.623	0.0	0.504	84.5
3	33.5	0.01	0.623	0.0	0.494	85.1
4	32.7	0.01	0.631	0.0	0.5	85.5
5	31.5	0.01	0.644	0.0	0.508	86.0
6	24.8	0.01	0.655	0.0	0.5	85.4
7	24.9	0.01	0.667	0.0	0.496	86.4
8	33.6	0.01	0.681	0.0	0.529	86.0
9	31.7	0.01	0.692	0.0	0.513	86.7
10	32.7	0.01	0.685	0.0	0.521	86.8
11	32.6	0.01	0.678	0.0	0.51	86.8
12	31.7	0.01	0.675	0.0	0.497	86.9
13	33.7	0.01	0.671	0.0	0.492	86.8
14	34.7	0.01	0.668	0.0	0.492	86.9
15	33.6	0.01	0.665	0.0	0.511	87.1
16	36.8	0.01	0.662	0.0	0.496	87.6
17	33.5	0.01	0.661	0.0	0.511	87.4
18	34.8	0.01	0.659	0.0	0.488	87.7
19	33.7	0.01	0.654	0.0	0.482	87.4
20	32.8	0.01	0.653	0.0	0.518	87.5
21	33.8	0.01	0.651	0.0	0.521	87.0
22	28.4	0.01	0.648	0.0	0.477	87.4
23	23.7	0.01	0.646	0.0	0.484	87.4
24	31.3	0.01	0.645	0.0	0.475	87.7
25	37.5	0.01	0.644	0.0	0.5	87.6
26	36.1	0.01	0.641	0.0	0.485	87.7
27	38.4	0.01	0.64	0.0	0.517	87.5
28	37.4	0.01	0.64	0.0	0.485	87.5
29	36.6	0.01	0.637	0.0	0.504	87.8
30	38.5	0.01	0.635	0.0	0.48	87.7
31	38.5	0.0001	0.616	0.0	0.468	88.2
32	36.5	0.001	0.614	0.0	0.464	88.2
33	38.2	0.001	0.614	0.0	0.462	88.2
34	38.6	0.001	0.612	0.0	0.467	88.1
35	38.5	0.001	0.612	0.0	0.466	88.3
36	38.6	0.001	0.612	0.0	0.466	88.4
37	40.8	0.001	0.611	0.0	0.465	88.5
38	38.6	0.001	0.611	0.0	0.465	88.3
39	40.4	0.001	0.611	0.0	0.464	88.3
40	36.5	0.001	0.609	0.0	0.452	88.4
41	40.5	0.001	0.61	0.0	0.468	88.4
42	36.6	0.001	0.61	0.0	0.463	88.3
43	38.2	0.001	0.609	0.0	0.465	88.5
44	36.4	0.001	0.609	0.0	0.46	88.4
45	38.5	0.001	0.61	0.0	0.465	88.2
46	38.5	0.001	0.609	0.0	0.462	88.5
47	40.2	0.001	0.609	0.0	0.47	88.3
48	35.6	0.001	0.609	0.0	0.462	88.2
49	38.5	0.001	0.609	0.0	0.472	88.4
50	38.5	0.001	0.61	0.0	0.469	88.3
51	36.6	0.001	0.609	0.0	0.464	88.4
52	38.5	0.001	0.609	0.0	0.465	88.5
53	38.5	0.001	0.607	0.0	0.463	88.3
54	38.6	0.001	0.608	0.0	0.462	88.5
55	38.5	0.001	0.606	0.0	0.459	88.4
56	36.6	0.001	0.606	0.0	0.471	88.2
57	38.5	0.001	0.606	0.0	0.462	88.4
58	37.6	0.001	0.608	0.0	0.472	88.7
59	41.5	0.001	0.605	0.0	0.463	88.4
60	36.9	0.001	0.606	0.0	0.457	88.2
61	36.4	1e-05	0.603	0.0	0.463	88.4
62	36.2	0.0001	0.602	0.0	0.461	88.7
63	37.6	0.0001	0.602	0.0	0.46	88.7
64	36.5	0.0001	0.603	0.0	0.457	88.6
65	36.2	0.0001	0.602	0.0	0.46	88.5
66	36.7	0.0001	0.603	0.0	0.463	88.3
67	36.6	0.0001	0.602	0.0	0.462	88.4
68	37.3	0.0001	0.601	0.0	0.46	88.5
69	38.5	0.0001	0.602	0.0	0.459	88.5
70	36.5	0.0001	0.602	0.0	0.455	88.6
71	38.4	0.0001	0.603	0.0	0.464	88.6
72	36.4	0.0001	0.602	0.0	0.462	88.2
73	38.4	0.0001	0.601	0.0	0.463	88.6
74	36.6	0.0001	0.602	0.0	0.459	88.8
75	36.4	0.0001	0.603	0.0	0.46	88.7
76	38.3	0.0001	0.602	0.0	0.461	88.5
77	38.6	0.0001	0.603	0.0	0.462	88.4
78	38.5	0.0001	0.603	0.0	0.46	88.4
79	38.6	0.0001	0.602	0.0	0.456	88.5
80	38.7	0.0001	0.603	0.0	0.462	88.5
81	36.8	0.0001	0.602	0.0	0.463	88.5
82	36.5	0.0001	0.602	0.0	0.459	88.5
83	37.4	0.0001	0.602	0.0	0.462	88.6
84	38.5	0.0001	0.602	0.0	0.46	88.5
85	37.3	0.0001	0.602	0.0	0.46	88.3
86	38.3	0.0001	0.602	0.0	0.46	88.7
87	36.9	0.0001	0.603	0.0	0.462	88.5
88	36.3	0.0001	0.602	0.0	0.461	88.6
89	40.9	0.0001	0.602	0.0	0.464	88.6
