epoch	time	lr	train loss	train acc	testloss	test acc
114	27.3	0.0001	0.0268	90.3	0.0639	98.0
115	27.5	0.0001	0.0265	90.3	0.0622	98.2
116	27.4	0.0001	0.0268	90.3	0.0633	98.1
117	27.5	0.0001	0.0267	90.3	0.062	98.0
118	27.4	0.0001	0.0269	90.3	0.066	98.0
119	27.3	0.0001	0.0268	90.2	0.0631	98.2
120	27.4	0.0001	0.0265	90.3	0.0605	98.0
121	27.5	0.0001	0.0266	90.3	0.0605	98.2
122	27.3	0.0001	0.0262	90.3	0.0611	98.0
123	27.4	0.0001	0.0266	90.3	0.0632	98.1
124	27.4	0.0001	0.0266	90.3	0.0617	98.2
125	27.2	0.0001	0.0268	90.4	0.0612	98.1
126	27.5	0.0001	0.0269	90.3	0.0613	98.0
127	27.4	0.0001	0.027	90.3	0.0604	98.3
128	27.4	0.0001	0.0268	90.4	0.0607	98.2
129	27.4	0.0001	0.0264	90.3	0.0646	98.1
130	27.3	0.0001	0.0266	90.3	0.061	98.2
131	27.4	0.0001	0.0263	90.4	0.0597	98.2
132	26.9	0.0001	0.0264	90.4	0.0637	98.0
133	27.6	0.0001	0.0267	90.3	0.0587	98.3
134	27.4	0.0001	0.0269	90.3	0.0619	98.0
135	27.4	0.0001	0.0265	90.4	0.0619	98.2
136	27.4	0.0001	0.0264	90.3	0.0623	98.1
137	27.5	0.0001	0.0269	90.3	0.0615	98.0
138	27.4	0.0001	0.0264	90.3	0.0598	98.2
139	27.5	0.0001	0.0269	90.3	0.0622	98.2
140	27.4	0.0001	0.0262	90.4	0.0645	98.1
141	27.3	0.0001	0.0266	90.3	0.0613	98.0
142	27.3	0.0001	0.0268	90.3	0.063	98.1
143	27.5	0.0001	0.0264	90.4	0.0626	98.2
144	27.6	0.0001	0.0263	90.3	0.0614	98.2
145	27.4	0.0001	0.0266	90.3	0.0618	98.1
146	27.3	0.0001	0.0266	90.3	0.0608	98.2
147	27.4	0.0001	0.0265	90.4	0.062	98.1
148	27.3	0.0001	0.0267	90.3	0.0606	98.2
149	27.4	0.0001	0.0263	90.3	0.0618	98.2
