epoch	time	lr	train loss	train acc	testloss	test acc
91	42.5	0.01	1.86	47.5	2.53	38.8
92	42.5	0.01	1.86	47.6	2.59	37.5
93	42.6	0.01	1.85	47.7	2.52	39.0
94	42.5	0.01	1.84	47.8	2.61	37.9
95	42.6	0.01	1.84	47.9	2.53	38.9
96	42.5	0.01	1.84	47.9	2.55	37.9
97	42.5	0.01	1.83	48.1	2.58	37.6
98	42.5	0.01	1.83	48.3	2.51	38.8
99	42.5	0.01	1.83	48.3	2.54	39.2
100	42.6	0.01	1.82	48.4	2.59	38.5
101	42.7	0.0001	1.73	50.3	2.5	39.5
102	42.7	0.001	1.7	50.9	2.47	40.5
103	42.6	0.001	1.68	51.4	2.48	39.8
104	42.5	0.001	1.68	51.5	2.48	39.6
105	42.5	0.001	1.66	51.8	2.49	40.2
106	42.3	0.001	1.67	51.7	2.48	39.4
107	42.3	0.001	1.65	52.1	2.49	40.1
108	42.7	0.001	1.65	51.9	2.5	39.7
109	42.7	0.001	1.66	52.0	2.5	39.7
110	42.6	0.001	1.65	52.1	2.49	39.8
111	42.6	0.001	1.64	52.3	2.5	39.8
112	42.7	0.001	1.64	52.5	2.48	40.4
113	42.6	0.001	1.64	52.3	2.48	40.4
114	42.6	0.001	1.64	52.7	2.48	40.1
115	42.4	0.001	1.63	52.7	2.49	39.9
116	42.7	0.001	1.63	52.6	2.47	40.3
117	42.7	0.001	1.62	53.0	2.48	40.4
118	42.4	0.001	1.63	52.9	2.49	39.9
119	42.5	0.001	1.62	52.9	2.47	40.5
120	42.7	0.001	1.62	52.9	2.5	40.2
121	42.4	0.001	1.61	53.3	2.49	40.5
122	42.5	0.001	1.62	52.9	2.54	39.4
123	42.6	0.001	1.61	53.3	2.52	39.8
124	42.7	0.001	1.61	53.0	2.51	40.2
125	42.4	0.001	1.62	52.9	2.51	40.2
126	42.5	0.001	1.61	53.2	2.5	40.2
127	42.6	0.001	1.61	53.2	2.5	40.0
128	42.4	0.001	1.6	53.5	2.5	39.8
129	42.8	0.001	1.59	53.6	2.51	40.3
130	42.6	0.001	1.6	53.5	2.51	40.0
131	42.5	0.001	1.6	53.3	2.5	40.8
132	42.6	0.001	1.59	53.7	2.53	39.8
133	42.5	0.001	1.6	53.6	2.51	39.9
134	42.4	0.001	1.59	53.6	2.52	40.3
135	42.5	0.001	1.58	53.8	2.52	40.3
136	42.6	0.001	1.59	53.7	2.51	39.9
137	42.7	0.001	1.59	53.5	2.52	39.5
138	42.6	0.001	1.58	53.8	2.51	40.5
139	42.5	0.001	1.59	53.8	2.53	39.5
140	42.5	0.001	1.58	54.0	2.53	40.1
141	42.8	0.001	1.58	53.8	2.52	40.0
142	42.6	0.001	1.58	53.8	2.49	40.5
143	42.6	0.001	1.58	53.9	2.53	40.1
144	42.9	0.001	1.58	54.1	2.53	40.0
145	43.1	0.001	1.57	54.1	2.53	40.0
146	43.1	0.001	1.57	54.1	2.53	40.0
147	42.8	0.001	1.57	54.3	2.51	40.5
148	42.9	0.001	1.57	54.1	2.53	39.9
149	42.8	0.001	1.56	54.6	2.56	39.8
