epoch	time	lr	train loss	train acc	testloss	test acc
0	3.02e+02	0.1	4.54	0.0	6.96	2.77
1	3.04e+02	0.1	4.2	0.0	5.1	6.23
2	3.03e+02	0.1	3.95	0.0	3.97	8.08
3	3.03e+02	0.1	3.77	0.0	6.44	10.9
4	3.03e+02	0.1	3.56	0.0	4.03	13.1
5	3.04e+02	0.1	3.36	0.0	5.03	15.9
6	3.04e+02	0.1	3.21	0.0	5.15	18.0
7	3.04e+02	0.1	3.09	0.0	8.03	19.8
8	3.03e+02	0.1	3.0	0.0	4.09	20.1
9	3.04e+02	0.1	2.9	0.0	3.98	22.6
10	3.03e+02	0.1	2.82	0.0	3.97	22.1
11	3.03e+02	0.1	2.75	0.0	3.75	23.2
12	3.03e+02	0.1	2.7	0.0	3.56	25.4
13	3.03e+02	0.1	2.66	0.0	4.32	23.7
14	3.03e+02	0.1	2.61	0.0	9.4	23.7
15	3.03e+02	0.1	2.57	0.0	3.54	26.1
16	3.03e+02	0.1	2.54	0.0	5.83	23.1
17	3.03e+02	0.1	2.5	0.0	5.24	25.0
18	3.04e+02	0.1	2.48	0.0	3.72	26.8
19	3.03e+02	0.1	2.45	0.0	3.71	25.5
20	3.03e+02	0.1	2.43	0.0	4.07	27.0
21	3.02e+02	0.1	2.41	0.0	8.58	24.0
22	3.02e+02	0.1	2.39	0.0	4.56	27.2
23	3.02e+02	0.1	2.37	0.0	4.32	27.9
24	3.02e+02	0.1	2.35	0.0	3.74	28.0
25	3.02e+02	0.1	2.32	0.0	5.48	28.8
26	3.02e+02	0.1	2.32	0.0	4.34	27.1
27	3.02e+02	0.1	2.3	0.0	5.33	28.2
28	3.02e+02	0.1	2.28	0.0	4.52	28.5
29	3.02e+02	0.1	2.27	0.0	3.68	28.6
30	3.02e+02	0.1	2.26	0.0	3.74	29.3
31	3.02e+02	0.1	2.25	0.0	3.95	27.4
32	3.02e+02	0.1	2.24	0.0	3.99	27.2
33	3.02e+02	0.1	2.22	0.0	3.55	28.9
34	3.02e+02	0.1	2.21	0.0	3.54	28.8
35	3.02e+02	0.1	2.2	0.0	3.7	27.2
36	3.02e+02	0.1	2.19	0.0	3.69	29.7
37	3.02e+02	0.1	2.18	0.0	3.46	30.1
38	3.02e+02	0.1	2.17	0.0	3.91	29.6
39	3.02e+02	0.1	2.16	0.0	3.64	30.1
40	3.02e+02	0.1	2.15	0.0	3.6	29.6
41	3.02e+02	0.1	2.14	0.0	3.61	30.3
42	3.02e+02	0.1	2.13	0.0	3.67	29.6
43	3.02e+02	0.1	2.13	0.0	3.89	29.2
44	3.02e+02	0.1	2.11	0.0	3.83	27.4
45	3.02e+02	0.1	2.11	0.0	3.92	28.8
46	3.02e+02	0.1	2.1	0.0	3.54	29.9
47	3.03e+02	0.1	2.09	0.0	3.71	30.3
48	3.02e+02	0.1	2.09	0.0	3.67	30.2
49	3.02e+02	0.1	2.07	0.0	3.77	30.6
50	3.02e+02	0.1	2.07	0.0	3.71	29.2
51	3.03e+02	0.001	2.12	0.0	3.54	31.7
52	3.03e+02	0.01	2.11	0.0	3.37	32.9
53	3.03e+02	0.01	2.12	0.0	3.31	33.2
54	3.03e+02	0.01	2.14	0.0	3.45	32.4
55	3.03e+02	0.01	2.12	0.0	3.27	33.7
56	3.03e+02	0.01	2.12	0.0	3.28	33.9
57	3.03e+02	0.01	2.12	0.0	3.19	34.1
58	3.03e+02	0.01	2.12	0.0	3.21	34.0
59	3.03e+02	0.01	2.11	0.0	3.21	33.8
60	3.03e+02	0.01	2.12	0.0	3.24	34.0
61	3.03e+02	0.01	2.11	0.0	3.26	33.6
62	3.03e+02	0.01	2.12	0.0	3.14	34.2
63	3.03e+02	0.01	2.11	0.0	3.09	34.9
64	3.03e+02	0.01	2.12	0.0	3.22	34.2
65	3.03e+02	0.01	2.1	0.0	3.23	33.6
66	3.03e+02	0.01	2.11	0.0	3.24	33.7
67	3.03e+02	0.01	2.1	0.0	3.2	34.2
68	3.03e+02	0.01	2.11	0.0	3.18	34.4
69	3.03e+02	0.01	2.1	0.0	3.21	33.7
