epoch	time	lr	train loss	train acc	testloss	test acc
128	3.55e+02	0.001	0.312	43.8	1.14	61.6
129	3.55e+02	0.001	0.313	43.8	1.15	62.1
130	3.55e+02	0.001	0.311	43.8	1.14	62.4
131	3.56e+02	0.001	0.313	43.6	1.13	62.3
132	3.55e+02	0.001	0.311	44.0	1.15	62.0
133	3.55e+02	0.001	0.311	44.0	1.14	62.0
134	3.55e+02	0.001	0.311	43.9	1.13	62.7
135	3.55e+02	0.001	0.31	44.0	1.14	62.4
136	3.55e+02	0.001	0.312	43.7	1.15	62.1
137	3.55e+02	0.001	0.31	44.1	1.16	61.8
138	3.54e+02	0.001	0.311	44.0	1.15	61.7
139	3.54e+02	0.001	0.309	44.0	1.15	62.1
140	3.52e+02	0.001	0.311	44.2	1.14	61.5
141	3.52e+02	0.001	0.311	44.1	1.15	61.7
142	3.52e+02	0.001	0.31	44.1	1.18	61.1
143	3.52e+02	0.001	0.307	44.3	1.13	62.2
144	3.52e+02	0.001	0.31	44.3	1.14	62.1
145	3.52e+02	0.001	0.311	44.2	1.16	61.8
146	3.52e+02	0.001	0.31	44.3	1.14	62.2
147	3.53e+02	0.001	0.312	44.2	1.16	61.6
148	3.52e+02	0.001	0.309	44.2	1.15	61.7
149	3.52e+02	0.001	0.31	44.4	1.13	62.4
