epoch	time	lr	train loss	train acc	testloss	test acc
0	3.54e+02	0.1	1.09	0.99	5.72	1.69
1	3.55e+02	0.1	1.04	2.02	4.83	4.03
2	3.55e+02	0.1	0.99	2.89	4.82	5.42
3	3.55e+02	0.1	0.962	3.84	4.69	6.77
4	3.55e+02	0.1	0.952	4.62	4.37	10.0
5	3.55e+02	0.1	0.942	5.68	4.26	11.2
6	3.55e+02	0.1	0.928	6.65	4.6	10.9
7	3.56e+02	0.1	0.914	7.33	4.2	13.5
8	3.56e+02	0.1	0.897	8.02	3.93	15.9
9	3.55e+02	0.1	0.889	8.57	4.06	16.7
10	3.56e+02	0.1	0.872	9.14	4.07	17.0
11	3.56e+02	0.1	0.868	9.5	3.85	18.5
12	3.55e+02	0.1	0.854	9.94	3.79	18.7
13	3.56e+02	0.1	0.836	10.3	3.83	19.7
14	3.56e+02	0.1	0.838	10.7	3.67	21.8
15	3.56e+02	0.1	0.833	11.2	3.8	20.9
16	3.56e+02	0.1	0.823	11.5	3.98	19.9
17	3.56e+02	0.1	0.813	11.8	3.73	21.4
18	3.56e+02	0.1	0.813	12.1	3.93	19.6
19	3.56e+02	0.1	0.81	12.2	3.75	22.4
20	3.56e+02	0.1	0.804	12.4	3.97	21.0
21	3.56e+02	0.1	0.8	12.5	3.52	23.7
22	3.56e+02	0.1	0.797	12.7	3.69	22.5
23	3.56e+02	0.1	0.795	12.9	3.79	21.9
24	3.55e+02	0.1	0.79	12.9	3.65	22.7
25	3.55e+02	0.1	0.788	13.0	3.45	24.8
26	3.55e+02	0.1	0.786	13.2	3.64	23.4
27	3.55e+02	0.1	0.782	13.2	3.63	23.6
28	3.55e+02	0.1	0.78	13.5	3.58	23.5
29	3.56e+02	0.1	0.779	13.5	3.49	25.0
30	3.55e+02	0.1	0.778	13.7	3.45	25.6
31	3.55e+02	0.1	0.775	13.8	3.37	26.0
32	3.55e+02	0.1	0.773	13.8	3.53	24.4
33	3.55e+02	0.1	0.771	14.0	3.65	24.3
34	3.55e+02	0.1	0.768	13.9	3.54	25.3
35	3.55e+02	0.1	0.766	14.1	3.63	25.1
36	3.55e+02	0.1	0.767	14.1	3.59	26.2
37	3.55e+02	0.1	0.766	14.2	3.64	25.0
38	3.55e+02	0.1	0.765	14.3	3.78	23.7
39	3.55e+02	0.1	0.765	14.5	3.39	25.9
40	3.55e+02	0.1	0.758	14.4	3.52	25.0
41	3.55e+02	0.1	0.76	14.3	3.46	26.4
42	3.55e+02	0.1	0.758	14.6	3.49	24.8
43	3.55e+02	0.1	0.758	14.6	3.48	26.4
44	3.55e+02	0.1	0.755	14.6	3.62	24.7
45	3.55e+02	0.1	0.754	14.8	3.38	26.3
46	3.55e+02	0.1	0.756	14.8	3.41	26.6
47	3.55e+02	0.1	0.753	14.9	3.36	26.9
48	3.55e+02	0.1	0.751	14.8	3.4	26.1
49	3.55e+02	0.1	0.753	14.8	3.41	25.6
50	3.55e+02	0.1	0.752	15.0	3.39	26.9
51	3.55e+02	0.001	0.699	17.6	3.07	32.0
52	3.55e+02	0.01	0.686	18.5	3.03	32.9
53	3.55e+02	0.01	0.681	19.0	3.0	32.3
54	3.55e+02	0.01	0.676	19.2	2.98	33.0
55	3.55e+02	0.01	0.673	19.3	2.98	33.3
56	3.55e+02	0.01	0.673	19.4	3.01	32.6
57	3.55e+02	0.01	0.672	19.5	2.99	33.7
58	3.55e+02	0.01	0.671	19.6	2.96	33.5
59	3.55e+02	0.01	0.669	19.8	2.97	32.9
60	3.55e+02	0.01	0.669	19.7	2.93	33.7
61	3.56e+02	0.01	0.666	20.0	2.98	34.1
62	3.55e+02	0.01	0.666	20.1	3.0	33.1
63	3.55e+02	0.01	0.665	20.2	2.97	33.4
64	3.55e+02	0.01	0.663	20.3	2.96	34.2
65	3.55e+02	0.01	0.664	20.3	2.94	34.0
66	3.55e+02	0.01	0.661	20.5	2.94	34.4
67	3.55e+02	0.01	0.66	20.6	2.93	34.0
68	3.55e+02	0.01	0.657	20.5	2.97	34.0
69	3.55e+02	0.01	0.659	20.7	2.94	33.9
70	3.55e+02	0.01	0.656	20.7	2.91	34.3
71	3.55e+02	0.01	0.658	20.8	2.92	34.1
72	3.55e+02	0.01	0.656	20.9	2.98	34.2
73	3.55e+02	0.01	0.657	20.7	2.93	34.2
74	3.55e+02	0.01	0.654	20.9	2.91	34.5
75	3.55e+02	0.01	0.655	21.0	2.91	34.5
76	3.55e+02	0.01	0.654	21.1	2.92	34.3
77	3.55e+02	0.01	0.652	21.1	2.92	33.5
78	3.55e+02	0.01	0.652	21.2	2.89	34.4
79	3.55e+02	0.01	0.653	21.1	2.92	34.4
80	3.55e+02	0.01	0.653	21.2	2.93	34.3
81	3.55e+02	0.01	0.652	21.4	2.94	34.7
82	3.55e+02	0.01	0.653	21.3	2.9	34.4
83	3.55e+02	0.01	0.65	21.3	2.91	34.6
84	3.55e+02	0.01	0.65	21.5	2.93	34.6
85	3.55e+02	0.01	0.649	21.5	2.89	34.5
86	3.55e+02	0.01	0.648	21.5	2.9	34.5
87	3.54e+02	0.01	0.645	21.5	2.92	34.4
88	3.54e+02	0.01	0.647	21.7	2.88	35.3
89	3.54e+02	0.01	0.646	21.6	2.91	34.3
90	3.55e+02	0.01	0.645	21.8	2.96	34.0
91	3.54e+02	0.01	0.645	21.8	2.95	34.7
92	3.55e+02	0.01	0.647	21.9	2.92	34.5
93	3.54e+02	0.01	0.645	21.8	2.9	35.0
94	3.54e+02	0.01	0.645	21.9	2.97	34.6
95	3.55e+02	0.01	0.643	22.0	2.9	34.6
96	3.55e+02	0.01	0.644	22.0	2.9	34.5
97	3.55e+02	0.01	0.643	22.1	2.9	34.3
98	3.55e+02	0.01	0.643	21.9	2.92	34.4
99	3.55e+02	0.01	0.644	22.0	2.93	34.6
100	3.55e+02	0.01	0.643	22.1	2.9	34.7
101	3.55e+02	0.0001	0.627	23.5	2.88	35.3
102	3.55e+02	0.001	0.62	24.0	2.82	36.1
103	3.55e+02	0.001	0.616	24.4	2.82	36.5
104	3.55e+02	0.001	0.615	24.4	2.82	36.1
105	3.54e+02	0.001	0.615	24.4	2.79	36.2
106	3.55e+02	0.001	0.614	24.6	2.8	36.1
107	3.55e+02	0.001	0.613	24.7	2.81	36.6
108	3.55e+02	0.001	0.613	24.7	2.81	36.4
109	3.55e+02	0.001	0.613	24.7	2.84	35.7
110	3.55e+02	0.001	0.612	25.0	2.82	36.1
111	3.55e+02	0.001	0.612	24.9	2.8	36.7
112	3.55e+02	0.001	0.612	25.0	2.82	36.5
113	3.55e+02	0.001	0.61	24.9	2.83	36.2
114	3.54e+02	0.001	0.609	25.0	2.8	36.1
115	3.55e+02	0.001	0.608	25.2	2.83	36.1
116	3.55e+02	0.001	0.607	25.1	2.79	36.9
117	3.55e+02	0.001	0.611	25.0	2.81	36.4
118	3.55e+02	0.001	0.608	25.2	2.79	37.1
119	3.55e+02	0.001	0.606	25.3	2.82	36.4
120	3.55e+02	0.001	0.607	25.3	2.8	36.4
121	3.55e+02	0.001	0.604	25.3	2.8	36.6
122	3.55e+02	0.001	0.606	25.3	2.79	37.1
123	3.55e+02	0.001	0.607	25.4	2.8	36.8
124	3.55e+02	0.001	0.607	25.5	2.81	37.1
125	3.55e+02	0.001	0.605	25.4	2.83	36.3
126	3.55e+02	0.001	0.606	25.6	2.8	36.8
127	3.55e+02	0.001	0.605	25.6	2.8	36.8
128	3.54e+02	0.001	0.604	25.6	2.82	36.7
129	3.54e+02	0.001	0.606	25.6	2.81	37.2
130	3.55e+02	0.001	0.602	25.7	2.79	36.8
131	3.55e+02	0.001	0.604	25.6	2.82	36.8
132	3.54e+02	0.001	0.604	25.7	2.82	36.5
133	3.54e+02	0.001	0.604	25.8	2.84	35.7
134	3.55e+02	0.001	0.605	25.8	2.79	36.9
135	3.55e+02	0.001	0.601	25.7	2.8	36.4
136	3.54e+02	0.001	0.601	25.7	2.81	36.3
137	3.55e+02	0.001	0.601	25.8	2.82	36.3
138	3.55e+02	0.001	0.604	25.9	2.8	36.6
139	3.55e+02	0.001	0.6	25.8	2.8	36.9
140	3.55e+02	0.001	0.602	26.0	2.8	37.0
141	3.55e+02	0.001	0.599	25.8	2.81	36.7
142	3.55e+02	0.001	0.599	25.9	2.8	36.7
143	3.54e+02	0.001	0.6	25.9	2.78	37.3
144	3.54e+02	0.001	0.6	26.1	2.79	36.9
145	3.55e+02	0.001	0.602	26.1	2.81	36.4
146	3.55e+02	0.001	0.601	26.1	2.79	37.1
147	3.55e+02	0.001	0.599	26.1	2.79	37.2
148	3.55e+02	0.001	0.599	26.2	2.8	36.7
149	3.55e+02	0.001	0.599	26.2	2.79	36.5
