epoch	time	lr	train loss	train acc	testloss	test acc
0	9.47	0.01	0.929	65.9	0.686	74.1
1	7.54	0.01	0.627	76.1	0.602	77.7
2	9.59	0.01	0.568	78.2	0.572	78.1
3	9.23	0.01	0.54	79.4	0.56	78.5
4	8.65	0.01	0.517	80.3	0.533	79.8
5	9.52	0.01	0.506	80.8	0.504	80.8
6	8.55	0.01	0.496	81.1	0.508	80.7
7	9.58	0.01	0.487	81.5	0.514	80.2
8	8.56	0.01	0.476	81.8	0.501	81.4
9	9.61	0.01	0.473	81.9	0.488	81.4
10	9.66	0.01	0.468	82.1	0.487	81.4
11	9.54	0.01	0.465	82.3	0.472	81.9
12	9.64	0.01	0.462	82.5	0.5	81.2
13	11.6	0.01	0.457	82.6	0.497	80.9
14	7.68	0.01	0.452	82.7	0.484	81.6
15	9.6	0.01	0.453	82.6	0.483	82.1
16	9.57	0.01	0.451	82.8	0.491	81.5
17	11.6	0.01	0.45	82.8	0.464	82.5
18	7.71	0.01	0.446	83.0	0.471	82.4
19	9.6	0.01	0.441	83.2	0.472	82.4
20	9.54	0.01	0.439	83.3	0.482	81.8
21	11.6	0.01	0.438	83.3	0.502	81.5
22	7.67	0.01	0.439	83.2	0.465	82.4
23	9.57	0.01	0.434	83.4	0.465	82.8
24	11.7	0.01	0.435	83.4	0.462	82.9
25	7.59	0.01	0.432	83.4	0.47	82.3
26	9.66	0.01	0.43	83.6	0.454	82.7
27	9.64	0.01	0.43	83.5	0.462	82.6
28	11.5	0.01	0.426	83.7	0.461	82.7
29	7.69	0.01	0.426	83.7	0.449	83.0
30	9.58	0.01	0.422	83.8	0.448	83.1
31	9.7	0.0001	0.407	84.4	0.443	83.3
32	9.47	0.001	0.402	84.6	0.431	84.0
33	9.68	0.001	0.402	84.5	0.436	83.6
34	11.6	0.001	0.399	84.6	0.446	83.5
35	9.46	0.001	0.4	84.6	0.445	83.3
36	7.97	0.001	0.399	84.7	0.448	83.5
37	9.54	0.001	0.399	84.7	0.445	83.0
38	9.53	0.001	0.4	84.5	0.442	83.4
39	9.69	0.001	0.398	84.7	0.439	83.3
40	9.55	0.001	0.397	84.7	0.436	83.6
41	9.7	0.001	0.397	84.6	0.431	83.8
42	9.54	0.001	0.398	84.6	0.432	84.0
43	9.74	0.001	0.396	84.7	0.432	83.9
44	9.61	0.001	0.396	84.8	0.437	83.6
45	9.56	0.001	0.394	84.7	0.437	83.4
46	9.61	0.001	0.396	84.7	0.431	83.9
47	9.62	0.001	0.395	84.7	0.438	84.0
48	9.69	0.001	0.394	84.8	0.431	83.8
49	9.63	0.001	0.393	84.9	0.435	83.5
50	9.61	0.001	0.395	84.8	0.434	83.4
51	9.68	0.001	0.393	84.8	0.441	83.6
52	9.5	0.001	0.395	84.8	0.428	84.0
53	9.57	0.001	0.393	84.9	0.435	83.6
54	9.7	0.001	0.393	84.8	0.431	83.6
55	11.5	0.001	0.393	84.9	0.43	83.6
56	7.63	0.001	0.393	84.9	0.429	84.2
57	9.57	0.001	0.392	84.9	0.436	83.6
58	9.7	0.001	0.393	84.9	0.43	83.6
59	9.62	0.001	0.393	84.8	0.436	83.7
60	9.66	0.001	0.394	84.8	0.439	83.6
61	9.58	1e-05	0.391	85.0	0.432	83.8
62	9.61	0.0001	0.39	84.9	0.43	83.9
63	11.6	0.0001	0.388	85.0	0.431	83.9
64	7.52	0.0001	0.39	85.0	0.434	84.0
65	9.59	0.0001	0.389	84.9	0.434	83.8
66	9.63	0.0001	0.389	85.0	0.431	83.8
67	9.77	0.0001	0.39	85.0	0.432	83.5
68	9.49	0.0001	0.389	84.9	0.43	83.7
69	8.52	0.0001	0.388	85.0	0.43	83.7
70	9.53	0.0001	0.389	84.9	0.438	83.6
71	8.51	0.0001	0.389	85.0	0.434	83.9
72	9.57	0.0001	0.389	84.9	0.435	83.8
73	9.64	0.0001	0.388	85.1	0.43	83.9
74	9.61	0.0001	0.388	85.0	0.429	83.9
75	9.62	0.0001	0.389	85.1	0.435	83.8
76	9.47	0.0001	0.389	85.0	0.434	84.0
77	9.68	0.0001	0.387	85.0	0.43	84.0
78	9.53	0.0001	0.387	85.0	0.437	83.6
79	9.68	0.0001	0.387	85.0	0.429	83.9
80	9.56	0.0001	0.388	85.1	0.429	84.1
81	9.62	0.0001	0.39	84.9	0.432	84.0
82	9.6	0.0001	0.388	85.0	0.431	84.2
83	9.67	0.0001	0.388	85.1	0.424	84.3
84	9.59	0.0001	0.388	84.9	0.426	84.3
85	9.6	0.0001	0.388	85.0	0.432	83.6
86	11.6	0.0001	0.387	85.1	0.431	83.7
87	7.67	0.0001	0.389	85.0	0.435	83.6
88	9.71	0.0001	0.386	85.1	0.431	84.0
89	9.58	0.0001	0.388	85.1	0.426	84.0
